,Word,Start,End,time_spent,post_pause,speaker,length,std_time_spent,amplitude,post_space,time,pitch
380,know,131.68,131.8,0.1200000000000045,0.039999999999992,2,4,0.030000000000001126,0.6632187482673915,0.03999999999999204,131.74,262.76210597024243
381,what,131.84,131.94,0.0999999999999943,0.0200000000000102,2,4,0.024999999999998575,0.4377081255026172,0.020000000000010232,131.89,157.55731352050327
382,the,131.96,132.02,0.0600000000000022,0.039999999999992,2,3,0.020000000000000732,0.2344039856201454,0.03999999999999204,131.99,196.243025440755
383,impeachment,132.06,132.56,0.5,0.0200000000000102,2,11,0.045454545454545456,0.1978961088242117,0.020000000000010232,132.31,202.65470844253144
384,is,132.58,132.66,0.079999999999984,0.0,2,2,0.039999999999992,0.3255073847308084,0.0,132.62,131.52576113709392
385,about,132.66,132.88,0.2199999999999988,0.0200000000000102,2,5,0.04399999999999976,0.4727060014452187,0.020000000000010232,132.76999999999998,178.73328823855172
386,as,132.9,132.98,0.079999999999984,0.0400000000000204,2,2,0.039999999999992,0.268136884883156,0.040000000000020464,132.94,168.24228612315292
387,two,133.02,133.14,0.1199999999999761,0.0600000000000022,2,3,0.039999999999992035,0.2826596693933684,0.060000000000002274,133.07999999999998,220.70560540623038
388,things,133.2,133.48,0.2800000000000011,0.3800000000000239,2,6,0.04666666666666685,0.2595251239584633,0.3800000000000239,133.33999999999997,167.96083708689918
389,obstruction,133.86,134.3,0.4399999999999977,0.0,2,11,0.03999999999999979,0.3668492080770407,0.0,134.08,192.97378323274665
390,of,134.3,134.34,0.039999999999992,0.0600000000000022,2,2,0.019999999999996,0.34159351741006905,0.060000000000002274,134.32,171.12908626625062
391,congress,134.4,134.72,0.3199999999999932,0.039999999999992,2,8,0.03999999999999915,0.3034153642212395,0.03999999999999204,134.56,148.64497618915826
392,which,134.76,134.9,0.1400000000000147,0.0999999999999943,2,5,0.02800000000000294,0.30988214137517517,0.09999999999999432,134.82999999999998,136.60214996859187
393,isn't,135.0,135.3,0.3000000000000113,0.0600000000000022,2,5,0.06000000000000226,0.34383047772446784,0.060000000000002274,135.15,169.41052835184368
394,there,135.36,135.6,0.2399999999999806,0.3000000000000113,2,5,0.047999999999996115,0.07924688794493309,0.30000000000001137,135.48000000000002,103.66339339849941
395,and,135.9,136.0,0.0999999999999943,0.039999999999992,2,3,0.03333333333333143,0.24343065087118412,0.03999999999999204,135.95,128.59057124306773
396,has,136.04,136.2,0.1599999999999966,0.0800000000000125,2,3,0.0533333333333322,0.6038761529205192,0.0800000000000125,136.12,187.3988020909321
397,been,136.28,136.38,0.0999999999999943,0.0200000000000102,2,4,0.024999999999998575,0.323568028401387,0.020000000000010232,136.32999999999998,130.74125888450803
398,there,136.4,136.52,0.1200000000000045,0.039999999999992,2,5,0.024000000000000903,0.5966119418900087,0.03999999999999204,136.46,118.81155700921049
399,because,136.56,136.76,0.1999999999999886,0.0200000000000102,2,7,0.028571428571426943,0.3266419749038127,0.020000000000010232,136.66,144.3581064157605
400,they,136.78,136.84,0.0600000000000022,0.0600000000000022,2,4,0.01500000000000055,0.6395298934041601,0.060000000000002274,136.81,166.37695027009153
401,didn't,136.9,137.06,0.1599999999999966,0.0200000000000102,2,6,0.0266666666666661,0.5186570715895901,0.020000000000010232,136.98000000000002,199.68456941941707
402,avail,137.08,137.28,0.1999999999999886,0.039999999999992,2,5,0.03999999999999772,0.6128389891138742,0.03999999999999204,137.18,152.05097398067488
403,themselves,137.32,137.7,0.3799999999999954,0.8600000000000136,2,10,0.03799999999999954,0.3401780710294746,0.8600000000000136,137.51,137.47233506721935
404,that,138.56,138.7,0.1399999999999863,0.0600000000000022,0,4,0.034999999999996576,0.6338709195529129,0.060000000000002274,138.63,115.9501655314538
405,went,138.76,138.96,0.200000000000017,0.0199999999999818,0,4,0.05000000000000425,0.3789738694454092,0.01999999999998181,138.86,155.3293125649564
406,out,138.98,139.16,0.1800000000000068,0.200000000000017,0,3,0.06000000000000227,0.21997864039166184,0.20000000000001705,139.07,160.13624683680274
407,but,139.36,139.48,0.1199999999999761,0.2800000000000011,2,3,0.039999999999992035,0.2759857089598661,0.28000000000000114,139.42000000000002,244.85572586733977
408,not,139.76,139.9,0.1400000000000147,0.0199999999999818,2,3,0.04666666666667157,0.538046166192155,0.01999999999998181,139.82999999999998,222.78788906299783
409,the,139.92,139.98,0.0600000000000022,0.0800000000000125,2,3,0.020000000000000732,0.3679151853056237,0.0800000000000125,139.95,155.71100085606446
410,white,140.06,140.24,0.1800000000000068,0.0,2,5,0.03600000000000136,0.3968577242566189,0.0,140.15,265.21282022529135
411,house,140.24,140.44,0.1999999999999886,0.0200000000000102,2,5,0.03999999999999772,0.22463759810214476,0.020000000000010232,140.34,263.652939233532
412,okay,140.46,140.64,0.1799999999999784,1.4800000000000182,2,4,0.0449999999999946,0.47770407157126865,1.4800000000000182,140.55,171.98253968588008
413,that,142.12,142.24,0.1200000000000045,0.0199999999999818,2,4,0.030000000000001126,0.3045844116797618,0.01999999999998181,142.18,247.7908104771841
414,is,142.26,142.32,0.0600000000000022,0.0400000000000204,2,2,0.0300000000000011,0.5825281040376834,0.040000000000020464,142.29,183.88315507493408
415,that,142.36,142.44,0.079999999999984,0.039999999999992,2,4,0.019999999999996,0.5194330848691696,0.03999999999999204,142.4,196.99838272191923
416,we're,142.48,142.6,0.1200000000000045,0.0600000000000022,2,5,0.024000000000000903,0.41506953417712894,0.060000000000002274,142.54,250.74096746760353
417,talking,142.66,142.9,0.2400000000000091,0.0,2,7,0.034285714285715585,0.27310664982553023,0.0,142.78,244.4849492031204
418,about,142.9,143.02,0.1200000000000045,0.039999999999992,2,5,0.024000000000000903,0.36582331322701556,0.03999999999999204,142.96,239.65694844409612
419,here,143.06,143.18,0.1200000000000045,0.1800000000000068,2,4,0.030000000000001126,0.2781375956898214,0.18000000000000682,143.12,265.83454414380157
420,what,143.36,143.52,0.1599999999999966,0.079999999999984,2,4,0.03999999999999915,0.48596278570994467,0.07999999999998408,143.44,214.90664423294493
421,what,143.6,143.72,0.1200000000000045,0.4199999999999875,2,4,0.030000000000001126,0.5325850364985837,0.4199999999999875,143.66,220.93767758443676
422,a,144.14,144.18,0.0400000000000204,0.079999999999984,1,1,0.0400000000000204,0.18559719822209877,0.07999999999998408,144.16,182.48822679794594
423,fact,144.26,144.58,0.3200000000000216,1.2800000000000011,1,4,0.0800000000000054,0.20302595523480554,1.2800000000000011,144.42000000000002,210.11929142319735
424,that,145.86,145.96,0.0999999999999943,0.0600000000000022,2,4,0.024999999999998575,0.45444881330538617,0.060000000000002274,145.91000000000003,202.5288079439303
425,it,146.02,146.12,0.0999999999999943,0.039999999999992,2,2,0.04999999999999715,0.216910952023109,0.03999999999999204,146.07,170.17532036286158
426,has,146.16,146.38,0.2199999999999988,0.0800000000000125,2,3,0.07333333333333293,0.31413534766128265,0.0800000000000125,146.26999999999998,192.51715664369186
427,been,146.46,146.58,0.1200000000000045,1.1399999999999864,2,4,0.030000000000001126,0.43024279469159504,1.1399999999999864,146.52,177.0909369303201
428,there's,147.72,147.88,0.1599999999999966,1.2199999999999989,2,7,0.02285714285714237,0.28314549968790925,1.2199999999999989,147.8,156.70942902828435
429,all,149.1,149.34,0.2400000000000091,0.0600000000000022,2,3,0.08000000000000303,0.6259155312139336,0.060000000000002274,149.22,217.65172468593292
430,the,149.4,149.48,0.079999999999984,0.0800000000000125,2,3,0.026666666666661332,0.575218032510028,0.0800000000000125,149.44,145.49423772527453
431,things,149.56,149.84,0.2800000000000011,0.039999999999992,2,6,0.04666666666666685,0.24009752241331375,0.03999999999999204,149.7,191.93217103537904
432,that,149.88,149.94,0.0600000000000022,0.2400000000000091,2,4,0.01500000000000055,0.21440030034607274,0.2400000000000091,149.91,217.48978955905523
433,present,150.18,150.54,0.3599999999999852,0.5600000000000023,2,7,0.05142857142856932,0.4100517058133134,0.5600000000000023,150.36,181.90329039426905
434,your,151.1,151.18,0.0800000000000125,0.1999999999999886,2,4,0.020000000000003126,0.5017223800692736,0.19999999999998863,151.14,219.43420337588856
435,using,151.38,151.68,0.3000000000000113,0.0600000000000022,1,5,0.06000000000000226,0.30661572929237313,0.060000000000002274,151.53,203.61802757077075
436,power,151.74,152.04,0.2999999999999829,0.0400000000000204,1,5,0.05999999999999658,0.30184395505010886,0.040000000000020464,151.89,272.42620393970805
437,right,152.08,152.26,0.1799999999999784,0.0200000000000102,1,5,0.03599999999999568,0.306800147872309,0.020000000000010232,152.17000000000002,259.82840929709005
438,now,152.28,152.44,0.1599999999999966,0.0800000000000125,1,3,0.0533333333333322,0.5494072874962276,0.0800000000000125,152.36,205.74398925032105
439,on,152.52,152.6,0.079999999999984,0.0800000000000125,1,2,0.039999999999992,0.4297278070486088,0.0800000000000125,152.56,185.68233062481562
440,air,152.68,152.94,0.2599999999999909,0.039999999999992,1,3,0.08666666666666363,0.3670490082295724,0.03999999999999204,152.81,188.7016612994252
441,since,152.98,153.2,0.2199999999999988,0.0600000000000022,1,5,0.04399999999999976,0.10494884353702247,0.060000000000002274,153.08999999999997,201.1758661411028
442,not,153.26,153.42,0.1599999999999966,0.0800000000000125,1,3,0.0533333333333322,0.5016201727759849,0.0800000000000125,153.33999999999997,124.93325201221079
443,fill,153.5,153.66,0.1599999999999966,0.0200000000000102,1,4,0.03999999999999915,0.23335170844427328,0.020000000000010232,153.57999999999998,222.83686120328966
444,a,153.68,153.72,0.039999999999992,0.0200000000000102,1,1,0.039999999999992,0.18718150879639583,0.020000000000010232,153.7,208.62689580452027
445,bustering,153.74,154.2,0.4599999999999795,0.0400000000000204,1,9,0.05111111111110883,0.13086190993425176,0.040000000000020464,153.97,158.79693135564685
446,her,154.24,154.36,0.1200000000000045,1.2199999999999989,1,3,0.0400000000000015,0.17923054398020577,1.2199999999999989,154.3,129.49223577986893
447,guy,155.58,155.72,0.1399999999999863,0.039999999999992,0,3,0.0466666666666621,0.21918043443557156,0.03999999999999204,155.65,223.70356489874015
448,had,155.76,155.88,0.1200000000000045,0.0600000000000022,0,3,0.0400000000000015,0.2681569369735204,0.060000000000002274,155.82,193.72266145948663
449,friend,155.94,156.22,0.2800000000000011,0.0600000000000022,0,6,0.04666666666666685,0.21034974445904228,0.060000000000002274,156.07999999999998,152.74122526751782
450,asked,156.28,156.5,0.2199999999999988,0.039999999999992,0,5,0.04399999999999976,0.16290478727120156,0.03999999999999204,156.39,193.76594820460338
451,the,156.54,156.6,0.0600000000000022,0.0600000000000022,0,3,0.020000000000000732,0.22985310338914072,0.060000000000002274,156.57,155.62418013812342
452,question,156.66,157.08,0.4200000000000159,0.1399999999999863,0,8,0.05250000000000199,0.10237222823873553,0.13999999999998636,156.87,149.18714739611204
453,well,157.22,157.46,0.2400000000000091,0.1200000000000045,0,4,0.060000000000002274,0.4271726813474662,0.12000000000000455,157.34,290.14671745988375
454,i,157.58,157.64,0.0599999999999738,0.0400000000000204,0,1,0.0599999999999738,0.500407025778425,0.040000000000020464,157.61,213.22361920282685
455,mean,157.68,157.8,0.1200000000000045,0.039999999999992,0,4,0.030000000000001126,0.59941021981963,0.03999999999999204,157.74,271.07040407333096
456,it's,157.84,157.98,0.1399999999999863,0.0400000000000204,0,4,0.034999999999996576,0.31172250843767274,0.040000000000020464,157.91,243.4351155531054
457,the,158.02,158.06,0.039999999999992,0.039999999999992,0,3,0.013333333333330666,0.38067612847843485,0.03999999999999204,158.04000000000002,250.8803046337565
458,same,158.1,158.32,0.2199999999999988,0.0600000000000022,0,4,0.0549999999999997,0.3325686881632576,0.060000000000002274,158.20999999999998,238.48748151443078
459,question,158.38,158.74,0.3600000000000136,0.039999999999992,0,8,0.0450000000000017,0.16713557101671658,0.03999999999999204,158.56,160.94862272684762
460,jim,158.78,158.96,0.1800000000000068,0.039999999999992,0,3,0.06000000000000227,0.19471163459017324,0.03999999999999204,158.87,156.5450140796378
461,it's,159.0,159.12,0.1200000000000045,0.039999999999992,0,4,0.030000000000001126,0.19758868963706078,0.03999999999999204,159.06,157.80732812983123
462,it,159.16,159.46,0.3000000000000113,0.039999999999992,0,2,0.15000000000000566,0.2845682416290046,0.03999999999999204,159.31,186.09805046032096
463,is,159.5,159.72,0.2199999999999988,0.3799999999999954,0,2,0.1099999999999994,0.3598982564442749,0.37999999999999545,159.61,190.99144256699628
464,on,160.1,160.28,0.1800000000000068,0.039999999999992,0,2,0.0900000000000034,0.4752787612934108,0.03999999999999204,160.19,215.28505447179407
465,the,160.32,160.38,0.0600000000000022,0.0600000000000022,0,3,0.020000000000000732,0.43144202903309137,0.060000000000002274,160.35,285.25624828519653
466,issue,160.44,160.8,0.3600000000000136,0.0600000000000022,0,5,0.07200000000000271,0.387327436441881,0.060000000000002274,160.62,231.58479798747376
467,of,160.86,161.0,0.1399999999999863,0.0999999999999943,0,2,0.06999999999999315,0.30779975504564216,0.09999999999999432,160.93,149.62956159209492
468,obstruction,161.1,162.34,1.240000000000009,0.3400000000000034,0,11,0.11272727272727355,0.1765821163067392,0.3400000000000034,161.72,158.28924676676678
469,of,162.68,162.84,0.1599999999999966,0.1200000000000045,0,2,0.0799999999999983,0.33238310525603093,0.12000000000000455,162.76,156.6867985126728
470,congress,162.96,163.58,0.6200000000000045,0.2199999999999988,0,8,0.07750000000000057,0.2251995366580264,0.21999999999999886,163.27,182.18460942852738
471,the,163.8,163.86,0.0600000000000022,0.0599999999999738,0,3,0.020000000000000732,0.30046458399610176,0.05999999999997385,163.83,151.2300135286571
472,white,163.92,164.18,0.2600000000000193,0.039999999999992,0,5,0.05200000000000386,0.41249581441400174,0.03999999999999204,164.05,225.68057695299558
473,house,164.22,164.6,0.3799999999999954,0.3400000000000034,0,5,0.07599999999999908,0.3763446231156405,0.3400000000000034,164.41,180.89658230596237
474,has,164.94,165.14,0.1999999999999886,0.0800000000000125,0,3,0.06666666666666286,0.36277082848201286,0.0800000000000125,165.04,193.57188343123585
475,not,165.22,165.58,0.3600000000000136,0.4799999999999897,0,3,0.12000000000000453,0.3423248919346937,0.47999999999998977,165.4,227.5895949905201
476,denied,166.06,166.76,0.6999999999999886,1.2800000000000011,0,6,0.11666666666666477,0.36922624218094363,1.2800000000000011,166.41,183.72052905892068
477,not,168.04,168.26,0.2199999999999988,0.0600000000000022,0,3,0.07333333333333293,0.4841888311254638,0.060000000000002274,168.14999999999998,187.67325191803698
478,withholding,168.32,169.02,0.700000000000017,0.1199999999999761,0,11,0.06363636363636518,0.273551838768175,0.11999999999997613,168.67000000000002,181.75264882645186
479,witnesses,169.14,169.64,0.5,0.0800000000000125,0,9,0.05555555555555555,0.22553775293771716,0.0800000000000125,169.39,153.3932394357207
480,and,169.72,169.88,0.1599999999999966,0.0800000000000125,0,3,0.0533333333333322,0.20314783176408352,0.0800000000000125,169.8,155.49225712130794
481,evidence,169.96,170.46,0.5,0.4199999999999875,0,8,0.0625,0.13633780662987469,0.4199999999999875,170.21,130.87874234480142
482,the,170.88,170.94,0.0600000000000022,0.039999999999992,0,3,0.020000000000000732,0.18805902728182375,0.03999999999999204,170.91,185.43042273645648
483,white,170.98,171.14,0.1599999999999966,0.0,0,5,0.03199999999999932,0.4460590002802095,0.0,171.06,293.3497268801019
484,house,171.14,171.38,0.2400000000000091,0.0600000000000022,0,5,0.04800000000000182,0.374345776863756,0.060000000000002274,171.26,260.94599809259864
485,has,171.44,171.68,0.2400000000000091,0.1599999999999966,0,3,0.08000000000000303,0.36482870816627944,0.1599999999999966,171.56,185.675723713012
486,you,171.84,171.92,0.079999999999984,0.0400000000000204,0,3,0.026666666666661332,0.2206667113003214,0.040000000000020464,171.88,192.42340908603492
487,know,171.96,172.06,0.0999999999999943,0.0600000000000022,0,4,0.024999999999998575,0.4140692311607854,0.060000000000002274,172.01,190.39043390836497
488,kept,172.12,172.32,0.1999999999999886,0.0800000000000125,0,4,0.04999999999999715,0.16752899769050947,0.0800000000000125,172.22,214.29699289322417
489,people,172.4,172.62,0.2199999999999988,0.0600000000000022,0,6,0.036666666666666466,0.24943624019976782,0.060000000000002274,172.51,209.13242762409416
490,from,172.68,172.9,0.2199999999999988,0.2199999999999988,0,4,0.0549999999999997,0.28752313067805757,0.21999999999999886,172.79000000000002,204.81384769320223
491,testifying,173.12,173.7,0.5799999999999841,0.200000000000017,0,10,0.05799999999999841,0.208265462595806,0.20000000000001705,173.41,196.578009684201
492,right,173.9,174.18,0.2800000000000011,1.799999999999983,2,5,0.056000000000000216,0.33105660498187955,1.799999999999983,174.04000000000002,180.83061952559024
493,isn't,175.98,176.18,0.200000000000017,0.039999999999992,0,5,0.0400000000000034,0.5172655752315203,0.03999999999999204,176.07999999999998,248.31117931428216
494,that,176.22,176.34,0.1200000000000045,0.039999999999992,0,4,0.030000000000001126,0.5243898749628091,0.03999999999999204,176.28,215.7086581911687
495,one,176.38,176.52,0.1400000000000147,0.0199999999999818,0,3,0.04666666666667157,0.390708330039045,0.01999999999998181,176.45,214.20982226074642
496,of,176.54,176.58,0.0400000000000204,0.039999999999992,0,2,0.0200000000000102,0.3208455813206087,0.03999999999999204,176.56,223.30084562919993
497,them,176.62,176.72,0.0999999999999943,0.3600000000000136,0,4,0.024999999999998575,0.604741846488793,0.36000000000001364,176.67000000000002,181.93814978336098
498,fully,177.08,177.36,0.2800000000000011,0.4399999999999977,2,5,0.056000000000000216,0.23564074209382005,0.4399999999999977,177.22000000000003,123.60791665237541
499,because,177.8,178.08,0.2800000000000011,0.039999999999992,2,7,0.040000000000000153,0.2559266234838238,0.03999999999999204,177.94,200.2047855776152
500,they,178.12,178.18,0.0600000000000022,0.0600000000000022,2,4,0.01500000000000055,0.5267349742728029,0.060000000000002274,178.15,219.07857134337945
501,had,178.24,178.36,0.1200000000000045,0.0199999999999818,2,3,0.0400000000000015,0.5123100540256946,0.01999999999998181,178.3,198.87986088676408
502,a,178.38,178.4,0.0200000000000102,0.079999999999984,2,1,0.0200000000000102,0.207129471719468,0.07999999999998408,178.39,
503,colour,178.48,178.9,0.4200000000000159,0.0199999999999818,2,6,0.07000000000000266,0.3326507191886824,0.01999999999998181,178.69,225.01430060070976
504,of,178.92,179.02,0.1000000000000227,0.0999999999999943,2,2,0.05000000000001135,0.2447663009127217,0.09999999999999432,178.97,166.39979186552898
505,club,179.12,179.48,0.3599999999999852,0.1200000000000045,2,4,0.0899999999999963,0.1901903793702205,0.12000000000000455,179.3,259.82623381198306
506,call,179.6,179.82,0.2199999999999988,0.200000000000017,2,4,0.0549999999999997,0.3099449998728858,0.20000000000001705,179.70999999999998,226.79774252192817
507,a,180.02,180.08,0.0600000000000022,0.0599999999999738,2,1,0.0600000000000022,0.2931858545737104,0.05999999999997385,180.05,76.66009600320882
508,colorable,180.14,180.64,0.5,0.0600000000000022,2,9,0.05555555555555555,0.31204481461911443,0.060000000000002274,180.39,216.49079070941497
509,claim,180.7,181.18,0.4800000000000182,0.5799999999999841,2,5,0.09600000000000364,0.22458585848972276,0.5799999999999841,180.94,185.50903643141496
510,to,181.76,181.86,0.1000000000000227,0.0599999999999738,2,2,0.05000000000001135,0.31190460144194415,0.05999999999997385,181.81,239.79375595603207
511,not,181.92,182.08,0.160000000000025,0.039999999999992,2,3,0.05333333333334167,0.4441744568767796,0.03999999999999204,182.0,224.12106281454396
512,have,182.12,182.24,0.1200000000000045,0.039999999999992,2,4,0.030000000000001126,0.34865944822958506,0.03999999999999204,182.18,215.079313785187
513,the,182.28,182.32,0.039999999999992,0.0400000000000204,2,3,0.013333333333330666,0.3566797435575879,0.040000000000020464,182.3,199.97681039786804
514,witnesses,182.36,182.74,0.3799999999999954,0.039999999999992,2,9,0.04222222222222171,0.30386786705542,0.03999999999999204,182.55,181.67657359764092
515,test,182.78,183.0,0.2199999999999988,0.0600000000000022,2,4,0.0549999999999997,0.35506335352879403,0.060000000000002274,182.89,218.92389537609225
516,but,183.06,183.2,0.1399999999999863,0.200000000000017,2,3,0.0466666666666621,0.29740864927457855,0.20000000000001705,183.13,130.27931471744685
517,and,183.4,183.5,0.0999999999999943,0.0600000000000022,2,3,0.03333333333333143,0.2951581105315459,0.060000000000002274,183.45,188.02226335991548
518,therefore,183.56,184.06,0.5,0.0999999999999943,2,9,0.05555555555555555,0.37789139870486443,0.09999999999999432,183.81,209.15987560218795
519,it,184.16,184.26,0.0999999999999943,0.0400000000000204,2,2,0.04999999999999715,0.3617363191355285,0.040000000000020464,184.20999999999998,190.41065106730198
520,goes,184.3,184.5,0.1999999999999886,0.0200000000000102,2,4,0.04999999999999715,0.4129595483547594,0.020000000000010232,184.4,226.3081549478404
521,to,184.52,184.58,0.0600000000000022,0.039999999999992,2,2,0.0300000000000011,0.3052344621067999,0.03999999999999204,184.55,202.54453413345382
522,the,184.62,184.66,0.039999999999992,0.039999999999992,2,3,0.013333333333330666,0.42231179943215924,0.03999999999999204,184.64,215.03059778155912
523,courts,184.7,185.0,0.3000000000000113,0.2800000000000011,2,6,0.05000000000000188,0.3321693295815671,0.28000000000000114,184.85,261.83427953740846
524,congress,185.28,185.76,0.4799999999999897,2.140000000000015,2,8,0.059999999999998714,0.3186087884506796,2.140000000000015,185.51999999999998,288.15431603648915
525,they,187.9,187.98,0.079999999999984,0.0800000000000125,1,4,0.019999999999996,0.5101852341068893,0.0800000000000125,187.94,158.15305342570198
526,would,188.06,188.18,0.1200000000000045,0.0600000000000022,1,5,0.024000000000000903,0.3862158313701295,0.060000000000002274,188.12,215.73461739295155
527,let,188.24,188.42,0.1799999999999784,0.0600000000000022,1,3,0.0599999999999928,0.2705455958188901,0.060000000000002274,188.32999999999998,189.78709153158493
528,them,188.48,188.62,0.1400000000000147,0.039999999999992,1,4,0.035000000000003674,0.5361679618229089,0.03999999999999204,188.55,257.7428013981525
529,testify,188.66,189.32,0.6599999999999966,0.5999999999999943,1,7,0.09428571428571379,0.2575990344621175,0.5999999999999943,188.99,153.98109258976882
530,if,189.92,190.06,0.1400000000000147,0.039999999999992,1,2,0.07000000000000735,0.10611749177978551,0.03999999999999204,189.99,204.94067094278822
531,they,190.1,190.18,0.0800000000000125,0.039999999999992,1,4,0.020000000000003126,0.4063576167222245,0.03999999999999204,190.14,277.9851904884029
532,had,190.22,190.28,0.0600000000000022,0.0200000000000102,1,3,0.020000000000000732,0.25308174152466506,0.020000000000010232,190.25,273.76565949405585
533,nothing,190.3,190.56,0.2599999999999909,0.0200000000000102,1,7,0.03714285714285585,0.31458741530407547,0.020000000000010232,190.43,283.4621088539189
534,to,190.58,190.62,0.039999999999992,0.0600000000000022,1,2,0.019999999999996,0.4117502464483563,0.060000000000002274,190.60000000000002,239.64081695684433
535,hide,190.68,190.8,0.1200000000000045,0.039999999999992,1,4,0.030000000000001126,0.3180619678842005,0.03999999999999204,190.74,190.7214819698312
536,that,190.84,190.96,0.1200000000000045,0.039999999999992,1,4,0.030000000000001126,0.22613052763560595,0.03999999999999204,190.9,174.4724818951769
537,let,191.0,191.12,0.1200000000000045,0.079999999999984,1,3,0.0400000000000015,0.1999666009266354,0.07999999999998408,191.06,175.1142707355338
538,them,191.2,191.3,0.1000000000000227,0.039999999999992,1,4,0.025000000000005674,0.19668858044049012,0.03999999999999204,191.25,179.35562403992415
539,pass,191.34,191.54,0.1999999999999886,0.0200000000000102,1,4,0.04999999999999715,0.14562405235934794,0.020000000000010232,191.44,156.67653759020547
540,to,191.56,191.6,0.039999999999992,0.039999999999992,1,2,0.019999999999996,0.04812375516099742,0.03999999999999204,191.57999999999998,
541,congress,191.64,191.98,0.3400000000000034,1.3600000000000136,1,8,0.042500000000000426,0.3878081410610031,1.3600000000000136,191.81,324.49852638097167
542,on,193.34,193.46,0.1200000000000045,0.039999999999992,2,2,0.06000000000000225,0.34317389867541165,0.03999999999999204,193.4,148.80070450549442
543,the,193.5,193.58,0.0800000000000125,0.3199999999999932,2,3,0.026666666666670835,0.09242513770728927,0.3199999999999932,193.54000000000002,127.70202920025581
544,let,193.9,194.2,0.2999999999999829,0.0600000000000022,1,3,0.0999999999999943,0.25584364700645457,0.060000000000002274,194.05,251.33562834290586
545,let's,194.26,194.46,0.200000000000017,0.0600000000000022,1,5,0.0400000000000034,0.23981091772465565,0.060000000000002274,194.36,250.80390477731433
546,go,194.52,194.62,0.0999999999999943,0.3199999999999932,1,2,0.04999999999999715,0.29606099436396927,0.3199999999999932,194.57,261.8204767615816
547,well,194.94,195.1,0.1599999999999966,0.1200000000000045,1,4,0.03999999999999915,0.3193039620485545,0.12000000000000455,195.01999999999998,214.8258044287625
548,actually,195.22,195.6,0.3799999999999954,0.039999999999992,1,8,0.047499999999999425,0.24141855585674804,0.03999999999999204,195.41,216.93723607308706
549,a,195.64,195.7,0.0600000000000022,0.0400000000000204,1,1,0.0600000000000022,0.3226155736742011,0.040000000000020464,195.67,191.00842719429576
550,separation,195.74,196.26,0.5199999999999818,0.0200000000000102,1,10,0.05199999999999818,0.2075841447465703,0.020000000000010232,196.0,194.53064140646148
551,of,196.28,196.34,0.0600000000000022,0.039999999999992,1,2,0.0300000000000011,0.23433548639761512,0.03999999999999204,196.31,176.81866875858486
552,importance,196.38,196.8,0.4200000000000159,0.4799999999999897,1,10,0.04200000000000159,0.4670384961978373,0.47999999999998977,196.59,197.21663212045175
553,does,197.28,197.46,0.1800000000000068,0.0999999999999943,1,4,0.0450000000000017,0.7078259130345034,0.09999999999999432,197.37,199.4829215812325
554,have,197.56,197.68,0.1200000000000045,0.039999999999992,1,4,0.030000000000001126,0.44326469446244027,0.03999999999999204,197.62,194.4204908614464
555,the,197.72,197.76,0.039999999999992,0.0600000000000022,1,3,0.013333333333330666,0.4069370467105881,0.060000000000002274,197.74,159.7485177748148
556,right,197.82,197.98,0.1599999999999966,0.1200000000000045,1,5,0.03199999999999932,0.4230828893985327,0.12000000000000455,197.89999999999998,159.75227092203502
557,to,198.1,198.18,0.0800000000000125,0.079999999999984,1,2,0.04000000000000625,0.27834437612650853,0.07999999999998408,198.14,194.8477227933229
558,have,198.26,198.42,0.1599999999999966,0.0600000000000022,1,4,0.03999999999999915,0.2135328984390947,0.060000000000002274,198.33999999999997,155.75338125905478
559,this,198.48,198.66,0.1800000000000068,0.0600000000000022,1,4,0.0450000000000017,0.09002873994540225,0.060000000000002274,198.57,137.17729133795132
560,word,198.72,199.0,0.2800000000000011,0.3000000000000113,1,4,0.07000000000000027,0.15449960034358273,0.30000000000001137,198.86,135.33075045736223
561,so,199.3,199.48,0.1799999999999784,0.3400000000000034,2,2,0.0899999999999892,0.2590413320423454,0.3400000000000034,199.39,219.94806356719636
562,i,199.82,199.88,0.0600000000000022,0.200000000000017,2,1,0.0600000000000022,0.36380212378445714,0.20000000000001705,199.85,233.87096658756982
563,don't,200.08,200.26,0.1799999999999784,2.76000000000002,2,5,0.03599999999999568,0.35847952527081955,2.7600000000000193,200.17000000000002,237.79697087766178
564,third,203.02,203.2,0.1799999999999784,0.0400000000000204,2,5,0.03599999999999568,0.27185452413388905,0.040000000000020464,203.11,251.65632890913554
565,branch,203.24,203.56,0.3199999999999932,0.0200000000000102,2,6,0.0533333333333322,0.21098011940953912,0.020000000000010232,203.4,232.46969229907623
566,i'm,203.58,203.66,0.079999999999984,0.0200000000000102,2,3,0.026666666666661332,0.1666716024428355,0.020000000000010232,203.62,186.9470448072981
567,not,203.68,203.82,0.1399999999999863,0.0200000000000102,2,3,0.0466666666666621,0.24287693781763833,0.020000000000010232,203.75,208.90289379414662
568,sure,203.84,203.98,0.1399999999999863,0.0200000000000102,2,4,0.034999999999996576,0.17440025286680164,0.020000000000010232,203.91,211.9606267540004
569,if,204.0,204.08,0.0800000000000125,0.0199999999999818,2,2,0.04000000000000625,0.09693520040789827,0.01999999999998181,204.04000000000002,166.04796668131416
